ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence	source_protein_id	source_header	sequence_length	sequence_sha256	header_fgsg_id	legacy_protein_accession	legacy_seq_match_count	fgsg_candidate_count	unified_candidate_count	resolved_canonical_gene_id	bridge_status	bridge_method	mapping_confidence	has_resolved_canonical	canonical_gene_id	candidate_rank_within_gene	selection_rule	construction_role
XP_011318501.1	OG0002778	1	1	1	YHR024C	SPBC18E5.12c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318501.1	XP_011318501.1 peptidase alpha subunit [Fusarium graminearum PH-1]	565	f97408fe4144d9e3cf3016c23ad88ca602346b25bad4ca31860d4bb659807407		I1RFS5	1	0	1	fgraminearum::FGRAMPH1_01G06145	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06145	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318503.1	OG0002779	0	1	1		SPAC824.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318503.1	XP_011318503.1 hypothetical protein FGSG_02565 [Fusarium graminearum PH-1]	827	4ae28808a0f007c3bbcb8089acc7b8d80f92cccafd14ad15ba503e75ec421223	FGSG_02565	I1RFS7	1	1	1	fgraminearum::FGRAMPH1_01G06149	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06149	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318508.1	OG0002780	1	0	1	YNL163C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011318508.1	XP_011318508.1 hypothetical protein FGSG_02570 [Fusarium graminearum PH-1]	1060	de37c9e42d07f7d3a5baa34fbeeb9f7b9077b2cac2100fdecaf2da2e32e90043	FGSG_02570	I1RFT1	1	1	1	fgraminearum::FGRAMPH1_01G06159	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06159	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318532.1	OG0002782	0	1	1		SPAC17H9.17c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318532.1	XP_011318532.1 hypothetical protein FGSG_02590 [Fusarium graminearum PH-1]	439	5db08586be99eb3e8c0466db4549ceffdeb6e45782cc979031726f6ba2b44fff	FGSG_02590		0	1	1	fgraminearum::FGRAMPH1_01G06217	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G06217	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318539.1	OG0002783	0	1	1		SPBC27B12.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318539.1	XP_011318539.1 hypothetical protein FGSG_02596 [Fusarium graminearum PH-1]	408	aff1acd79d5792dcd2527b8a2ec2c573070f308b62c1b97cd126b83f8bb31342	FGSG_02596	I1RFV5	1	1	1	fgraminearum::FGRAMPH1_01G06231	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06231	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318540.1	OG0002784	0	1	1		SPAC1687.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318540.1	XP_011318540.1 hypothetical protein FGSG_02597 [Fusarium graminearum PH-1]	302	c21749fca491fd416eecdb3de4d37239e03c04eaaf66406f25a9314db1e26671	FGSG_02597	I1RFV6	1	1	1	fgraminearum::FGRAMPH1_01G06233	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06233	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318549.1	OG0004039	0	1	1		SPAC22G7.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318549.1	XP_011318549.1 hypothetical protein FGSG_02604 [Fusarium graminearum PH-1]	1004	340433fd6863c4d6c41dcb4de6d60049403cb11b79c8c6a12d4deb654f64ea9a	FGSG_02604	I1RFW3	1	1	1	fgraminearum::FGRAMPH1_01G06253	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06253	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318550.1	OG0001016	1	1	1	YLR051C	SPAC3G9.13c.1:pep;SPAC3G9.15c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	both	high	XP_011318550.1	XP_011318550.1 hypothetical protein FGSG_02605 [Fusarium graminearum PH-1]	350	e8bb5e5ecdc4480b8c5f97e242f73270a34dc038802cbcc557f5d98ec7196ee1	FGSG_02605		0	1	1	fgraminearum::FGRAMPH1_01G06255	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G06255	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318554.1	OG0002786	1	1	1	YGL233W	SPCC1183.01.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318554.1	XP_011318554.1 hypothetical protein FGSG_02609 [Fusarium graminearum PH-1]	771	498d234dd88a41bb17bbe348b697f643624266c5f1d6b5831ee4c00d810a10dc	FGSG_02609		0	2	1	fgraminearum::FGRAMPH1_01G06261	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G06261	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318568.1	OG0002789	1	1	1	YBL023C	SPBC4.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318568.1	XP_011318568.1 DNA replication licensing factor mcm2 [Fusarium graminearum PH-1]	856	c63384cb9c96a66042817d552994f70e09e157f302af56a719e24835a20e44d6		I1RFX8	1	0	1	fgraminearum::FGRAMPH1_01G06289	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06289	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318586.1	OG0002938	1	1	1	YBL020W	SPBC887.19.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318586.1	XP_011318586.1 hypothetical protein FGSG_02636 [Fusarium graminearum PH-1]	544	9c3c734da551be7e787dea436958554ecd9555684dff8c8a20478dc168d5735e	FGSG_02636	I1RFZ0	1	1	1	fgraminearum::FGRAMPH1_01G06329	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06329	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318610.1	OG0001549	1	1	1	YOR151C	SPAC23G3.01.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318610.1	XP_011318610.1 DNA-directed RNA polymerase [Fusarium graminearum PH-1]	1269	83f9fdc5ab423996594916d0923cfea97704a70b66153051e967632c2543689b		I1RG11	1	0	1	fgraminearum::FGRAMPH1_01G06377	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06377	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318611.1	OG0002943	0	1	1		SPBC1289.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318611.1	XP_011318611.1 hypothetical protein FGSG_02661 [Fusarium graminearum PH-1]	117	fa23308bd340cfc6d4b1b350a95b4caa6f2c0dcea6df497addfc172f27dc1ee6	FGSG_02661	I1RG12	1	1	1	fgraminearum::FGRAMPH1_01G06381	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06381	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318643.1	OG0004102	0	1	1		SPCC576.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318643.1	XP_011318643.1 hypothetical protein FGSG_02692 [Fusarium graminearum PH-1]	172	418db6f50666839ea8a5765efa01551cca859fdd982122ed4127c01a4ec72e44	FGSG_02692		0	1	1	fgraminearum::FGRAMPH1_01G06447	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G06447	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318653.1	OG0002945	1	1	1	YMR131C	SPBC1711.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318653.1	XP_011318653.1 hypothetical protein FGSG_02700 [Fusarium graminearum PH-1]	490	ff5e3c907dbeae7f15ec54704f91cbd0ee9d7771bab2867b5ff34a85daa72675	FGSG_02700	I1RG51	1	1	1	fgraminearum::FGRAMPH1_01G06469	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06469	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318687.1	OG0001387	1	1	1	YJL090C	SPAC23C4.18c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318687.1	XP_011318687.1 hypothetical protein FGSG_02727 [Fusarium graminearum PH-1]	866	9efa9e14331744a33f45f307ed0e45f62bb34c3c9225e5717f67594d4b1b8b27	FGSG_02727		0	1	1	fgraminearum::FGRAMPH1_01G06547	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G06547	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318698.1	OG0001673	1	1	1	YLR438C-A	SPBC9B6.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318698.1	XP_011318698.1 hypothetical protein FGSG_12193 [Fusarium graminearum PH-1]	96	13601255310212f19fa36d032bfbc98b5c9bfcfb0f0d853594b67bb9a0987ba0	FGSG_12193	I1S5S2	1	1	1	fgraminearum::FGRAMPH1_01G06569	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06569	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318718.1	OG0003478	1	1	1	YLR276C	SPCC1494.06c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	both	high	XP_011318718.1	XP_011318718.1 ATP-dependent RNA helicase DBP9 [Fusarium graminearum PH-1]	615	1a8be525d77622eccd41bd2b834d0e2c523195d1da7da1079cefa030cf6c6df7		Q4IJ56	1	0	1	fgraminearum::FGRAMPH1_01G06609	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G06609	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318727.1	OG0003481	1	1	1	YIL022W	SPBC14C8.02.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	both	high	XP_011318727.1	XP_011318727.1 hypothetical protein FGSG_02761 [Fusarium graminearum PH-1]	502	91090b238cdc11a58d3cdc3bbd489987c2206b2042f2e70f7c40baaa9357091f	FGSG_02761		0	1	1	fgraminearum::FGRAMPH1_01G06627	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G06627	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318728.1	OG0003482	1	1	1	YNL306W	SPAC1B3.18c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	both	high	XP_011318728.1	XP_011318728.1 hypothetical protein FGSG_02762 [Fusarium graminearum PH-1]	229	ba523b8518dda79d40f03a594b880a2c5de3cfdc5eb39bb9562e831377557380	FGSG_02762	I1RGA4	1	1	1	fgraminearum::FGRAMPH1_01G06631	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06631	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318748.1	OG0001628	1	1	1	YDR238C	SPBC146.14c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318748.1	XP_011318748.1 coatomer subunit beta [Fusarium graminearum PH-1]	957	5e83bafaa76773c1757c14a8652b1214617907dcad7ee3da71c2a45c5c6bfd8f		I1RGC1	1	0	1	fgraminearum::FGRAMPH1_01G06673	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06673	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318754.1	OG0001595	1	1	1	YJL087C	SPAC17G8.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318754.1	XP_011318754.1 hypothetical protein FGSG_11594 [Fusarium graminearum PH-1]	797	1a0a97fa7158ea787635de0022a314a9d8efe29b5bd7ecb6e801f93c3711a680	FGSG_11594	V6R223	1	1	1	fgraminearum::FGRAMPH1_01G06687	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06687	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318759.1	OG0001629	1	1	1	YMR049C	SPBC4F6.13c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318759.1	XP_011318759.1 hypothetical protein FGSG_11603 [Fusarium graminearum PH-1]	765	3f08b49875b9c5c9df28c591e55e533d88239ed21e00c7d1c9306a97f9b27bdc	FGSG_11603	V6R227	1	1	1	fgraminearum::FGRAMPH1_01G06695	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06695	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318761.1	OG0001705	1	1	1	YOR116C	SPBC651.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318761.1	XP_011318761.1 DNA-directed RNA polymerase III largest subunit [Fusarium graminearum PH-1]	1450	5e70c508d643d508b69aaaef61da24b318ceb80bf051f832cb0c478b22e1eda2		I1S9Y1	1	0	1	fgraminearum::FGRAMPH1_01G06699	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06699	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318764.1	OG0001699	0	1	1		SPBC1778.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318764.1	XP_011318764.1 fimbrin [Fusarium graminearum PH-1]	649	b1694d09bab5ca615620f732ee11776ac129fc5405639a84fe67e3db5e19e7c4		I1RZL3	1	0	1	fgraminearum::FGRAMPH1_01G06705	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06705	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318771.1	OG0001700	0	1	1		SPAPB17E12.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318771.1	XP_011318771.1 hypothetical protein FGSG_09869 [Fusarium graminearum PH-1]	329	66d07e127c954c76db9d5d41d4f4619230202c9a1b3ca90053b7bcb867d45b60	FGSG_09869	I1RZM0	1	1	1	fgraminearum::FGRAMPH1_01G06719	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06719	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318773.1	OG0001702	1	0	1	YML114C		1.0000	18	1.0556	1.0	2	0.9444	1	0	scer_only	high	XP_011318773.1	XP_011318773.1 hypothetical protein FGSG_09871 [Fusarium graminearum PH-1]	307	5291ca09e6f33e14d1c11e23a58f3cafeeed993d6915e1c41e2603076a248e44	FGSG_09871	I1RZM2	1	1	1	fgraminearum::FGRAMPH1_01G06723	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06723	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318780.1	OG0001703	1	1	1	YMR268C	SPBC1861.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318780.1	XP_011318780.1 hypothetical protein FGSG_09876 [Fusarium graminearum PH-1]	974	25a30ddc9eaa0203a3e8a360aebf884890d66f7f7796793a6cc892419566608a	FGSG_09876		0	1	1	fgraminearum::FGRAMPH1_01G06733	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G06733	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318782.1	OG0001704	0	1	1		SPCC1739.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318782.1	XP_011318782.1 hypothetical protein FGSG_09878 [Fusarium graminearum PH-1]	334	461c31248d86fd3f0c8cbb0e14cd325a442561e95f7cfa1f5d2d9babf13fc5be	FGSG_09878	I1RZM8	1	1	1	fgraminearum::FGRAMPH1_01G06741	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06741	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318798.1	OG0001657	1	1	1	YKL059C	SPBP8B7.15c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318798.1	XP_011318798.1 hypothetical protein FGSG_09892 [Fusarium graminearum PH-1]	617	01934f5f258a581d8c263edafe2ac7e50f26dd374e3e6e17e7e1b1e730395a36	FGSG_09892	I1RZP2	1	1	1	fgraminearum::FGRAMPH1_01G06777	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06777	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318805.1	OG0001661	1	1	1	YPR175W	SPBP8B7.14c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318805.1	XP_011318805.1 hypothetical protein FGSG_09899 [Fusarium graminearum PH-1]	775	013a47344337ad58576758d8255ad5059c75d5c840faf3cb7b5c61449e32a7e7	FGSG_09899	I1RZP8	1	1	1	fgraminearum::FGRAMPH1_01G06791	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06791	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318810.1	OG0001662	1	0	1	YGR116W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011318810.1	XP_011318810.1 transcription elongation factor SPT6 [Fusarium graminearum PH-1]	1408	b6b57ba68d09213fa73263490aeb7f88021c91e5cbf30841e18f44e2431b2670		Q4HYQ4	1	0	1	fgraminearum::FGRAMPH1_01G06803	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G06803	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318816.1	OG0001666	1	1	1	YNL126W	SPBC428.20c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318816.1	XP_011318816.1 hypothetical protein FGSG_09910 [Fusarium graminearum PH-1]	848	9ce678675e9189dd9507f4933e116b9b2ad8e06e3a087cacaed368508d4a1283	FGSG_09910		0	1	1	fgraminearum::FGRAMPH1_01G06815	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G06815	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318824.1	OG0001647	0	1	1		SPBC337.15c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318824.1	XP_011318824.1 hypothetical protein FGSG_09918 [Fusarium graminearum PH-1]	242	78b93ad73df9505992ba150589e9b92bb9ca052de30db6524b6ca10836ac9f65	FGSG_09918	I1RZR5	1	1	1	fgraminearum::FGRAMPH1_01G06833	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06833	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318836.1	OG0001651	1	1	1	YNL075W	SPAC19A8.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318836.1	XP_011318836.1 U3 small nucleolar ribonucleoprotein IMP4 [Fusarium graminearum PH-1]	298	ce9d893845b9e33b6fe6620de09888b56b772aeb8900a36682e22f60ab79c109		I1RZS6	1	0	1	fgraminearum::FGRAMPH1_01G06857	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06857	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318842.1	OG0001652	1	1	1	YDL064W	SPAC30D11.13.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318842.1	XP_011318842.1 SUMO-conjugating enzyme ubc9 [Fusarium graminearum PH-1]	158	a055bb1ae3b0817d9ad4d072e2d967ca7c71f15a4d1435bf5018957127b7baab		I1RZT1	1	0	1	fgraminearum::FGRAMPH1_01G06869	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G06869	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318866.1	OG0002208	1	1	1	YGL047W	SPAC56E4.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318866.1	XP_011318866.1 hypothetical protein FGSG_09957 [Fusarium graminearum PH-1]	208	a4ec4f7fa0e977f1a32f7123b8c626f300d2b831ed7ac4e361bb6f408a69d366	FGSG_09957	I1RZV2	1	1	1	fgraminearum::FGRAMPH1_01G06921	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06921	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318867.1	OG0002209	0	1	1		SPAC2F7.15.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318867.1	XP_011318867.1 hypothetical protein FGSG_09958 [Fusarium graminearum PH-1]	387	1c2003652d7178b15d710d56168ba71807bbf10da958640a153d25e91b5b300a	FGSG_09958	I1RZV3	1	1	1	fgraminearum::FGRAMPH1_01G06923	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06923	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318870.1	OG0002210	1	1	1	YHR069C	SPAC2F7.14c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011318870.1	XP_011318870.1 hypothetical protein FGSG_09961 [Fusarium graminearum PH-1]	331	cf7a6ff171e8bd206469e29bf1ae73296a6531d9f95576856da6f08b30245846	FGSG_09961	I1RZV6	1	1	1	fgraminearum::FGRAMPH1_01G06929	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06929	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318871.1	OG0007411	0	1	1		SPAC1F7.14c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	spom_only	high	XP_011318871.1	XP_011318871.1 hypothetical protein FGSG_13673 [Fusarium graminearum PH-1]	96	bef4891974ad73de50f6c4e3d21645743cc169312c4c10b543fe673af270dee5	FGSG_13673	I1S9Z2	1	1	1	fgraminearum::FGRAMPH1_01G06931	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06931	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318881.1	OG0002212	1	0	1	YGR147C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011318881.1	XP_011318881.1 hypothetical protein FGSG_09970 [Fusarium graminearum PH-1]	262	714a61bd8026a4e875e58947b3f4a15b1a1c96aa7fa1169ebf8fd9d2e0a5f359	FGSG_09970	I1RZW4	1	1	1	fgraminearum::FGRAMPH1_01G06955	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06955	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318894.1	OG0002216	0	1	1		SPBC21D10.05c.1:pep	1.0000	18	1.0556	1.0	2	0.9444	1	0	spom_only	high	XP_011318894.1	XP_011318894.1 hypothetical protein FGSG_09982 [Fusarium graminearum PH-1]	722	752a00c46dfa01e7a353cf17dd1112bcf284328412d99e652a03e430689300f0	FGSG_09982	I1RZX6	1	1	1	fgraminearum::FGRAMPH1_01G06983	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06983	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318897.1	OG0003768	0	1	1		SPAC1250.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318897.1	XP_011318897.1 hypothetical protein FGSG_09985 [Fusarium graminearum PH-1]	397	536d7586cff5055df6b4ff962d1ce003d598463ba895fc1e3ac048fcda09979a	FGSG_09985	I1RZX8	1	1	1	fgraminearum::FGRAMPH1_01G06989	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G06989	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318922.1	OG0001235	1	1	1	YEL026W	SPAC607.03c.1:pep	1.0000	18	1.0556	1.0	2	0.9444	1	0	both	high	XP_011318922.1	XP_011318922.1 13 kDa ribonucleoprotein-associated protein [Fusarium graminearum PH-1]	124	a58615825f76ae510e0dba8df2238f8b2469c4c4e47330209ad2f237844dca23		I1RZZ1	1	0	1	fgraminearum::FGRAMPH1_01G07041	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G07041	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318934.1	OG0001115	1	0	1	YPL131W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011318934.1	XP_011318934.1 60S ribosomal protein L5 [Fusarium graminearum PH-1]	301	a430c6e752476ea1b60d5787b68c07e69ba94d9abfad8d8dab6889f70315beb1		I1RZZ9	1	0	1	fgraminearum::FGRAMPH1_01G07071	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G07071	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011318940.1	OG0001116	0	1	1		SPBC1289.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011318940.1	XP_011318940.1 hypothetical protein FGSG_10016 [Fusarium graminearum PH-1]	941	c8db1c35aa62cb7bf0ddddd6a72f52129b10fc129924b723736585c6ce1ee6d6	FGSG_10016		0	1	1	fgraminearum::FGRAMPH1_01G07083	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G07083	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
