gene_id	in_labels	in_fasta_source	duplicate_id	sequence_length	source_file	source_type	source_record_id	candidate_count	status
FBgn0028938	True	True	False	373	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028938	1	matched
FBgn0028939	True	True	False	648	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028939	1	matched
FBgn0028941	True	True	False	301	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028941	1	matched
FBgn0028942	True	True	False	237	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028942	1	matched
FBgn0028943	True	True	False	107	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028943	1	matched
FBgn0028944	True	True	False	251	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028944	1	matched
FBgn0028945	True	True	False	254	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028945	1	matched
FBgn0028947	True	True	False	240	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028947	1	matched
FBgn0028948	True	True	False	253	Fly_Essential_genes.xlsx	excel_primary	FBgn0028948	1	matched
FBgn0028952	True	True	False	547	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028952	1	matched
FBgn0028953	True	True	False	512	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028953	1	matched
FBgn0028955	True	True	False	80	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028955	1	matched
FBgn0028963	True	True	False	375	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028963	1	matched
FBgn0028965	True	True	False	376	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028965	1	matched
FBgn0028969	True	True	False	532	Fly_Essential_genes.xlsx	excel_primary	FBgn0028969	1	matched
FBgn0028970	True	True	False	347	Fly_Essential_genes.xlsx	excel_primary	FBgn0028970	1	matched
FBgn0028980	True	True	False	299	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028980	1	matched
FBgn0028984	True	True	False	427	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028984	1	matched
FBgn0028988	True	True	False	372	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0028988	1	matched
FBgn0028991	True	True	False	882	Fly_Essential_genes.xlsx	excel_primary	FBgn0028991	1	matched
FBgn0029002	True	True	False	282	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029002	1	matched
FBgn0029003	True	True	False	365	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029003	1	matched
FBgn0029079	True	True	False	215	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029079	1	matched
FBgn0029082	True	True	False	1235	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029082	1	matched
FBgn0029092	True	True	False	517	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029092	1	matched
FBgn0029105	True	True	False	787	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029105	1	matched
FBgn0029113	True	True	False	700	Fly_Essential_genes.xlsx	excel_primary	FBgn0029113	1	matched
FBgn0029114	True	True	False	1346	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029114	1	matched
FBgn0029118	True	True	False	416	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029118	1	matched
FBgn0029121	True	True	False	302	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029121	1	matched
FBgn0029123	True	True	False	572	Fly_Essential_genes.xlsx	excel_primary	FBgn0029123	1	matched
FBgn0029131	True	True	False	300	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029131	1	matched
FBgn0029133	True	True	False	245	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029133	1	matched
FBgn0029137	True	True	False	585	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029137	1	matched
FBgn0029147	True	True	False	585	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029147	1	matched
FBgn0029167	True	True	False	3843	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029167	1	matched
FBgn0029170	True	True	False	286	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029170	1	matched
FBgn0029175	True	True	False	717	Fly_Essential_genes.xlsx	excel_primary	FBgn0029175	1	matched
FBgn0029501	True	True	False	745	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029501	1	matched
FBgn0029502	True	True	False	219	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029502	1	matched
FBgn0029504	True	True	False	1268	Fly_Essential_genes.xlsx	excel_primary	FBgn0029504	1	matched
FBgn0029506	True	True	False	228	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029506	1	matched
FBgn0029507	True	True	False	227	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029507	1	matched
FBgn0029514	True	True	False	241	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029514	1	matched
FBgn0029521	True	True	False	392	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029521	1	matched
FBgn0029522	True	True	False	124	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029522	1	matched
FBgn0029525	True	True	False	1377	Fly_Essential_genes.xlsx	excel_primary	FBgn0029525	1	matched
FBgn0029529	True	True	False	114	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029529	1	matched
FBgn0029531	True	True	False	322	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029531	1	matched
FBgn0029532	True	True	False	478	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029532	1	matched
FBgn0029535	True	True	False	119	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029535	1	matched
FBgn0029568	True	True	False	436	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029568	1	matched
FBgn0029573	True	True	False	151	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029573	1	matched
FBgn0029580	True	True	False	186	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029580	1	matched
FBgn0029587	True	True	False	196	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029587	1	matched
FBgn0029590	True	True	False	237	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029590	1	matched
FBgn0029594	True	True	False	176	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029594	1	matched
FBgn0029596	True	True	False	205	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029596	1	matched
FBgn0029606	True	True	False	163	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029606	1	matched
FBgn0029608	True	True	False	303	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029608	1	matched
FBgn0029629	True	True	False	269	Fly_Essential_genes.xlsx	excel_primary	FBgn0029629	1	matched
FBgn0029642	True	True	False	249	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029642	1	matched
FBgn0029645	True	True	False	294	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029645	1	matched
FBgn0029646	True	True	False	305	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029646	1	matched
FBgn0029647	True	True	False	148	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029647	1	matched
FBgn0029648	True	True	False	249	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029648	1	matched
FBgn0029649	True	True	False	264	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029649	1	matched
FBgn0029657	True	True	False	205	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029657	1	matched
FBgn0029658	True	True	False	190	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029658	1	matched
FBgn0029659	True	True	False	200	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029659	1	matched
FBgn0029660	True	True	False	558	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029660	1	matched
FBgn0029661	True	True	False	383	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029661	1	matched
FBgn0029663	True	True	False	662	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029663	1	matched
FBgn0029664	True	True	False	436	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029664	1	matched
FBgn0029666	True	True	False	574	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029666	1	matched
FBgn0029667	True	True	False	454	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029667	1	matched
FBgn0029669	True	True	False	110	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029669	1	matched
FBgn0029686	True	True	False	911	Fly_Essential_genes.xlsx	excel_primary	FBgn0029686	1	matched
FBgn0029688	True	True	False	2779	Fly_Essential_genes.xlsx	excel_primary	FBgn0029688	1	matched
FBgn0029689	True	True	False	631	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029689	1	matched
FBgn0029690	True	True	False	583	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029690	1	matched
FBgn0029693	True	True	False	788	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029693	1	matched
FBgn0029696	True	True	False	152	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029696	1	matched
FBgn0029701	True	True	False	150	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029701	1	matched
FBgn0029703	True	True	False	553	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029703	1	matched
FBgn0029705	True	True	False	425	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029705	1	matched
FBgn0029706	True	True	False	939	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029706	1	matched
FBgn0029707	True	True	False	94	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029707	1	matched
FBgn0029708	True	True	False	595	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029708	1	matched
FBgn0029710	True	True	False	508	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029710	1	matched
FBgn0029711	True	True	False	437	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029711	1	matched
FBgn0029712	True	True	False	246	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029712	1	matched
FBgn0029715	True	True	False	215	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029715	1	matched
FBgn0029716	True	True	False	630	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029716	1	matched
FBgn0029717	True	True	False	231	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029717	1	matched
FBgn0029719	True	True	False	714	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029719	1	matched
FBgn0029720	True	True	False	342	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029720	1	matched
FBgn0029722	True	True	False	479	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029722	1	matched
FBgn0029723	True	True	False	545	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029723	1	matched
FBgn0029724	True	True	False	301	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029724	1	matched
FBgn0029728	True	True	False	1873	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029728	1	matched
FBgn0029729	True	True	False	237	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029729	1	matched
FBgn0029730	True	True	False	450	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029730	1	matched
FBgn0029736	True	True	False	819	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029736	1	matched
FBgn0029737	True	True	False	576	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029737	1	matched
FBgn0029740	True	True	False	215	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029740	1	matched
FBgn0029745	True	True	False	324	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029745	1	matched
FBgn0029746	True	True	False	422	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029746	1	matched
FBgn0029747	True	True	False	581	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029747	1	matched
FBgn0029750	True	True	False	749	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029750	1	matched
FBgn0029751	True	True	False	272	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029751	1	matched
FBgn0029754	True	True	False	513	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029754	1	matched
FBgn0029756	True	True	False	634	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029756	1	matched
FBgn0029761	True	True	False	927	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029761	1	matched
FBgn0029778	True	True	False	440	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029778	1	matched
FBgn0029783	True	True	False	229	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029783	1	matched
FBgn0029789	True	True	False	980	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029789	1	matched
FBgn0029791	True	True	False	1023	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029791	1	matched
FBgn0029798	True	True	False	985	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029798	1	matched
FBgn0029801	True	True	False	220	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029801	1	matched
FBgn0029804	True	True	False	445	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029804	1	matched
FBgn0029807	True	True	False	1132	Fly_Essential_genes.xlsx	excel_primary	FBgn0029807	1	matched
FBgn0029809	True	True	False	370	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029809	1	matched
FBgn0029810	True	True	False	650	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029810	1	matched
FBgn0029812	True	True	False	307	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029812	1	matched
FBgn0029813	True	True	False	216	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029813	1	matched
FBgn0029814	True	True	False	873	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029814	1	matched
FBgn0029817	True	True	False	293	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029817	1	matched
FBgn0029819	True	True	False	558	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029819	1	matched
FBgn0029820	True	True	False	494	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029820	1	matched
FBgn0029821	True	True	False	494	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029821	1	matched
FBgn0029825	True	True	False	477	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029825	1	matched
FBgn0029828	True	True	False	307	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029828	1	matched
FBgn0029831	True	True	False	540	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029831	1	matched
FBgn0029834	True	True	False	2051	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029834	1	matched
FBgn0029835	True	True	False	886	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029835	1	matched
FBgn0029836	True	True	False	78	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029836	1	matched
FBgn0029837	True	True	False	283	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029837	1	matched
FBgn0029838	True	True	False	193	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029838	1	matched
FBgn0029839	True	True	False	261	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029839	1	matched
FBgn0029851	True	True	False	336	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029851	1	matched
FBgn0029853	True	True	False	221	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029853	1	matched
FBgn0029857	True	True	False	424	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029857	1	matched
FBgn0029858	True	True	False	544	Fly_Essential_genes.xlsx	excel_primary	FBgn0029858	1	matched
FBgn0029859	True	True	False	297	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029859	1	matched
FBgn0029860	True	True	False	149	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029860	1	matched
FBgn0029863	True	True	False	295	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029863	1	matched
FBgn0029864	True	True	False	1543	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029864	1	matched
FBgn0029867	True	True	False	380	Fly_Essential_genes.xlsx	excel_primary	FBgn0029867	1	matched
FBgn0029874	True	True	False	453	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029874	1	matched
FBgn0029878	True	True	False	686	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029878	1	matched
FBgn0029879	True	True	False	615	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029879	1	matched
FBgn0029880	True	True	False	736	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029880	1	matched
FBgn0029881	True	True	False	977	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029881	1	matched
FBgn0029882	True	True	False	230	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029882	1	matched
FBgn0029891	True	True	False	721	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029891	1	matched
FBgn0029892	True	True	False	356	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029892	1	matched
FBgn0029893	True	True	False	1008	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029893	1	matched
FBgn0029894	True	True	False	318	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029894	1	matched
FBgn0029895	True	True	False	1149	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029895	1	matched
FBgn0029896	True	True	False	632	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029896	1	matched
FBgn0029898	True	True	False	535	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029898	1	matched
FBgn0029903	True	True	False	1255	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029903	1	matched
FBgn0029905	True	True	False	601	Fly_Essential_genes.xlsx	excel_primary	FBgn0029905	1	matched
FBgn0029906	True	True	False	511	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029906	1	matched
FBgn0029907	True	True	False	230	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029907	1	matched
FBgn0029909	True	True	False	371	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029909	1	matched
FBgn0029911	True	True	False	303	Fly_Essential_genes.xlsx	excel_primary	FBgn0029911	1	matched
FBgn0029915	True	True	False	187	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029915	1	matched
FBgn0029922	True	True	False	1168	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029922	1	matched
FBgn0029924	True	True	False	677	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029924	1	matched
FBgn0029930	True	True	False	263	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029930	1	matched
FBgn0029931	True	True	False	252	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029931	1	matched
FBgn0029937	True	True	False	185	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029937	1	matched
FBgn0029940	True	True	False	231	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029940	1	matched
FBgn0029943	True	True	False	269	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029943	1	matched
FBgn0029944	True	True	False	622	Fly_Essential_genes.xlsx	excel_primary	FBgn0029944	1	matched
FBgn0029946	True	True	False	104	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029946	1	matched
FBgn0029948	True	True	False	177	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029948	1	matched
FBgn0029949	True	True	False	374	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029949	1	matched
FBgn0029951	True	True	False	667	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029951	1	matched
FBgn0029952	True	True	False	185	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029952	1	matched
FBgn0029957	True	True	False	555	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029957	1	matched
FBgn0029958	True	True	False	475	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029958	1	matched
FBgn0029959	True	True	False	218	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029959	1	matched
FBgn0029961	True	True	False	614	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029961	1	matched
FBgn0029962	True	True	False	333	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029962	1	matched
FBgn0029963	True	True	False	397	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029963	1	matched
FBgn0029964	True	True	False	150	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029964	1	matched
FBgn0029968	True	True	False	561	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029968	1	matched
FBgn0029969	True	True	False	410	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029969	1	matched
FBgn0029970	True	True	False	735	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029970	1	matched
FBgn0029974	True	True	False	340	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029974	1	matched
FBgn0029976	True	True	False	1117	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029976	1	matched
FBgn0029977	True	True	False	486	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029977	1	matched
FBgn0029987	True	True	False	181	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029987	1	matched
FBgn0029989	True	True	False	542	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029989	1	matched
FBgn0029994	True	True	False	320	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029994	1	matched
FBgn0029997	True	True	False	801	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0029997	1	matched
FBgn0030001	True	True	False	513	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0030001	1	matched
FBgn0030004	True	True	False	743	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0030004	1	matched
FBgn0030005	True	True	False	315	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0030005	1	matched
FBgn0030006	True	True	False	301	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0030006	1	matched
FBgn0030007	True	True	False	498	Fly_Essential_genes.xlsx	excel_primary	FBgn0030007	1	matched
FBgn0030009	True	True	False	159	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0030009	1	matched
FBgn0030010	True	True	False	443	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0030010	1	matched
FBgn0030013	True	True	False	217	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0030013	1	matched
