Gene,Cytoplasm,Cell membrane,Mitochondrion,Endoplasmic reticulum,Vacuole,Secreted,Nucleus,Peroxisome,Golgi,Endosome,Multi-pass membrane,Cytoskeleton
FGRAMPH1_01G03481,0,0,0,1,1,0,0,1,1,0,0,0
FGRAMPH1_01G03483,1,0,1,1,0,1,1,1,0,0,0,0
FGRAMPH1_01G03485,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G03487,0,1,1,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G03489,0,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G03491,1,0,1,0,1,0,0,1,1,0,0,0
FGRAMPH1_01G03493,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03495,0,1,1,0,0,1,0,0,0,0,1,0
FGRAMPH1_01G03497,0,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03499,1,1,0,0,0,1,1,0,1,0,0,0
FGRAMPH1_01G03501,0,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03503,0,1,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03505,0,1,0,1,0,0,0,0,1,0,1,0
FGRAMPH1_01G03507,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03509,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03511,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03513,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03515,1,1,1,0,1,0,1,1,0,1,0,0
FGRAMPH1_01G03517,0,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03519,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G03521,0,0,1,0,1,0,0,0,0,0,1,0
FGRAMPH1_01G03523,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03525,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03527,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03529,0,0,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G03531,0,0,0,0,0,0,1,1,0,1,0,0
FGRAMPH1_01G03533,0,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G03535,1,0,0,1,0,0,1,0,0,0,0,0
FGRAMPH1_01G03537,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03539,0,1,0,1,1,1,0,0,1,0,1,0
FGRAMPH1_01G03541,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03543,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03545,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03547,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03549,0,0,0,1,1,0,0,0,1,1,0,0
FGRAMPH1_01G03551,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03553,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03555,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03557,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03559,1,0,1,0,0,0,1,0,0,0,0,1
FGRAMPH1_01G03561,1,1,0,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G03563,0,0,1,0,0,0,0,0,1,0,1,0
FGRAMPH1_01G03565,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03567,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03569,0,0,0,1,1,0,0,1,0,0,0,0
FGRAMPH1_01G03571,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03573,0,1,0,1,0,0,0,1,1,0,0,0
FGRAMPH1_01G03575,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G03577,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G03579,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G03581,1,0,0,0,0,0,1,1,1,1,0,0
FGRAMPH1_01G03583,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03585,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03587,0,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03589,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G03591,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G03593,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03595,1,1,0,1,0,0,1,0,0,0,0,0
FGRAMPH1_01G03597,1,0,0,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G03599,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03601,0,0,1,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G03603,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03605,1,0,1,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G03607,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03609,0,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03611,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03613,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03615,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03617,0,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03619,0,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G03621,1,1,0,1,1,1,0,1,0,1,0,0
FGRAMPH1_01G03623,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03625,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03627,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03629,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03631,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03633,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03635,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03637,1,0,1,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03639,1,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03641,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03643,0,1,1,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G03645,1,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03647,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G03649,0,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03651,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03653,0,1,0,0,0,1,0,0,0,1,0,0
FGRAMPH1_01G03655,0,1,0,1,0,1,0,0,1,1,0,0
FGRAMPH1_01G03657,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03659,0,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03661,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03663,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G03665,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03667,1,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G03669,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03671,1,0,1,0,1,0,1,0,0,0,1,0
FGRAMPH1_01G03673,0,1,1,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G03675,0,1,1,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G03677,0,1,0,0,1,1,0,0,1,0,1,0
FGRAMPH1_01G03679,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03681,0,1,0,1,0,0,0,0,1,0,1,0
FGRAMPH1_01G03683,1,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03685,1,0,0,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G03687,1,0,0,1,0,0,1,0,0,0,0,0
FGRAMPH1_01G03689,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03691,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03693,1,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G03695,1,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G03697,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03699,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03701,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03703,0,1,1,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G03705,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03707,0,0,0,0,0,0,1,0,0,0,0,1
FGRAMPH1_01G03709,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03711,0,1,0,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G03713,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03715,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03717,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03719,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03721,1,0,0,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G03723,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03725,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03727,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03729,0,0,1,1,0,0,0,1,0,0,1,0
FGRAMPH1_01G03731,1,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G03733,0,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G03735,0,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03737,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03739,1,1,1,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G03741,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03743,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G03745,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G03747,1,1,0,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G03749,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G03751,0,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03753,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03755,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G03757,1,0,0,1,0,0,1,0,0,0,0,0
FGRAMPH1_01G03759,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03761,1,1,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03763,0,0,0,1,1,0,0,1,0,0,0,0
FGRAMPH1_01G03765,1,0,0,0,0,0,1,0,0,0,1,0
FGRAMPH1_01G03767,0,1,1,0,0,1,0,0,0,1,0,0
FGRAMPH1_01G03769,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03771,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03773,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03775,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03777,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03779,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03781,0,0,1,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03783,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03785,1,0,0,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G03787,1,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G03789,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03791,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03793,0,0,0,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G03795,0,0,0,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G03797,1,1,0,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G03799,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03801,1,0,0,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G03803,1,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G03805,0,1,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03807,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03809,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03811,1,0,0,1,1,0,1,0,0,0,0,1
FGRAMPH1_01G03813,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G03815,0,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03817,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03819,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03821,0,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03823,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03825,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03827,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03829,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03831,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03833,0,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03835,1,1,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G03837,0,1,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03839,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03841,1,1,0,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G03843,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03845,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03847,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03849,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03851,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03853,0,1,0,1,0,0,0,0,0,1,1,0
FGRAMPH1_01G03855,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03857,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03859,0,0,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G03861,0,1,1,1,1,0,0,1,0,1,1,0
FGRAMPH1_01G03863,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03865,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03867,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G03869,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03871,1,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03873,1,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03875,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03877,1,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G03879,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03881,1,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03883,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G03885,0,0,1,0,0,1,0,0,0,0,1,0
FGRAMPH1_01G03887,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03889,0,1,1,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G03891,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03893,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G03895,0,1,1,1,1,0,0,0,1,0,1,0
FGRAMPH1_01G03897,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G03899,0,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G03901,0,0,0,0,1,0,0,0,0,1,0,0
FGRAMPH1_01G03903,1,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03905,0,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03907,0,1,1,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G03909,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03911,0,0,0,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G03913,1,0,1,0,0,0,0,0,0,1,0,1
FGRAMPH1_01G03915,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03917,1,1,0,1,1,1,1,0,0,0,0,0
FGRAMPH1_01G03919,1,0,1,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G03921,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03923,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03925,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03927,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G03929,0,1,1,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G03931,0,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03933,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03935,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03937,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G03939,1,0,0,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G03941,0,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G03943,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03945,0,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03947,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03949,1,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G03951,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G03953,0,0,0,1,0,0,0,1,1,0,1,0
FGRAMPH1_01G03955,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03957,1,0,1,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G03959,1,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G03961,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03963,0,1,1,0,0,1,1,0,0,0,0,0
FGRAMPH1_01G03965,0,1,1,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G03967,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03969,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03971,0,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G03973,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03975,1,1,1,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G03977,1,1,0,0,1,0,0,1,0,1,0,0
FGRAMPH1_01G03979,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03981,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G03983,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G03985,0,1,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G03987,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G03989,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G03991,0,1,0,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G03993,0,1,1,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G03995,0,1,1,1,1,0,0,1,0,0,0,0
FGRAMPH1_01G03997,1,1,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G03999,0,0,1,1,0,1,0,1,1,0,0,0
FGRAMPH1_01G04001,0,0,0,1,0,0,0,1,0,0,1,0
FGRAMPH1_01G04003,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04005,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04007,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04009,1,0,1,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G04011,1,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04013,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04015,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G04017,0,0,0,0,0,1,0,0,0,1,0,0
FGRAMPH1_01G04019,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04021,1,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04023,0,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G04025,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04027,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04029,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04031,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04033,0,1,1,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G04035,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G04037,1,0,0,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G04039,1,0,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G04041,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04043,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G04045,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04047,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G04049,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04051,1,0,0,0,1,0,0,0,0,1,0,0
FGRAMPH1_01G04053,0,1,0,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G04055,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G04057,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04059,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G04061,1,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G04063,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G04065,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G04067,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04069,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04071,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04073,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04075,0,1,0,1,0,1,0,1,0,0,0,0
FGRAMPH1_01G04077,0,1,0,1,0,1,0,0,0,0,1,0
FGRAMPH1_01G04079,0,0,0,1,1,0,0,1,1,0,0,0
FGRAMPH1_01G04081,0,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G04083,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G04085,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04087,1,0,0,0,1,0,0,0,1,1,0,0
FGRAMPH1_01G04089,1,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G04091,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04093,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04095,1,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G04097,1,0,0,1,0,1,1,0,0,0,0,0
FGRAMPH1_01G04099,0,1,1,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G04101,1,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G04103,0,1,0,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G04105,1,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04107,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04109,0,1,1,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G04111,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04113,1,0,1,0,0,0,0,0,0,0,0,1
FGRAMPH1_01G04115,1,0,0,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G04117,0,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G04119,1,0,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G04121,0,0,0,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G04123,0,0,0,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G04125,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04127,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04129,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04131,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G04133,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G04135,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04137,0,0,1,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G04139,0,1,1,1,1,0,0,0,0,1,0,0
FGRAMPH1_01G04141,1,0,0,1,0,1,0,0,0,0,0,1
FGRAMPH1_01G04143,1,0,1,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G04145,1,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04147,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04149,0,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G04151,0,1,1,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G04153,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04155,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04157,0,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G04159,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04161,0,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G04163,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04165,1,1,0,1,0,1,1,1,0,0,0,0
FGRAMPH1_01G04167,0,1,0,1,0,0,0,1,0,0,1,0
FGRAMPH1_01G04169,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04171,0,0,1,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G04173,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04175,0,0,0,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G04177,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04179,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04181,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04183,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04185,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04187,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G04189,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04191,1,0,1,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G04193,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04195,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G04197,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G04199,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G04201,1,0,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G04203,1,1,1,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G04205,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G04207,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G04209,0,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G04211,1,0,0,1,0,0,1,0,0,0,0,0
